X,Y,profile_id,profile_layer_id,country_name,upper_depth,lower_depth,layer_name,litter,orgc_value,orgc_value_avg,orgc_method,orgc_date,orgc_dataset_id,orgc_profile_code,orgc_licence
-101.4279709,33.9574432,177258,851306,United States of America,36,81,Bss1,0,"{1:5.10,2:5.10}",5.1,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-12-13,2:1996-12-13}",US-NCSS,97P0179,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.4279709,33.9574432,177258,851308,United States of America,127,173,,0,"{1:2.30,2:2.30}",2.3,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-12-13,2:1996-12-13}",US-NCSS,97P0179,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.4279709,33.9574432,177258,851309,United States of America,173,178,BCss,0,"{1:2.30,2:2.30}",2.3,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-12-13,2:1996-12-13}",US-NCSS,97P0179,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4823074,33.8186378,177259,851311,United States of America,13,25,Bw1,0,"{1:7.00,2:7.00}",7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-18,2:1996-11-18}",US-NCSS,97P0180,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4823074,33.8186378,177259,851312,United States of America,25,43,Bw2,0,"{1:3.70,2:3.70}",3.7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-18,2:1996-11-18}",US-NCSS,97P0180,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4823074,33.8186378,177259,851313,United States of America,43,56,Bw3,0,"{1:2.70,2:2.70}",2.7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-18,2:1996-11-18}",US-NCSS,97P0180,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4823074,33.8186378,177259,851314,United States of America,56,69,,0,"{1:2.40,2:2.40}",2.4,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-18,2:1996-11-18}",US-NCSS,97P0180,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4823074,33.8186378,177259,851315,United States of America,69,94,Cr1,0,"{1:2.60,2:2.60}",2.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-18,2:1996-11-18}",US-NCSS,97P0180,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.482246399999,33.8212776,177260,851319,United States of America,10,20,A2,0,"{1:11.90,2:11.90}",11.9,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-20,2:1996-11-20}",US-NCSS,97P0181,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.482246399999,33.8212776,177260,851320,United States of America,20,41,Bw,0,"{1:7.10,2:7.10}",7.1,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-20,2:1996-11-20}",US-NCSS,97P0181,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.482246399999,33.8212776,177260,851323,United States of America,86,112,Btk2,0,"{1:2.80,2:2.80}",2.8,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-20,2:1996-11-20}",US-NCSS,97P0181,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.482246399999,33.8212776,177260,851324,United States of America,112,145,2Bt,0,"{1:3.90,2:3.90}",3.9,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-20,2:1996-11-20}",US-NCSS,97P0181,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.482246399999,33.8212776,177260,851325,United States of America,145,178,2Bty,0,"{1:3.10,2:3.10}",3.1,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-20,2:1996-11-20}",US-NCSS,97P0181,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.482246399999,33.8212776,177260,851326,United States of America,178,203,2C,0,"{1:1.20,2:1.20}",1.2,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-20,2:1996-11-20}",US-NCSS,97P0181,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4777222,33.829834,177261,851327,United States of America,0,18,A1,0,"{1:20.40,2:20.40}",20.4,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-19,2:1996-11-19}",US-NCSS,97P0182,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4777222,33.829834,177261,851333,United States of America,168,203,C,0,"{1:2.60,2:2.60}",2.6,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1996-11-19,2:1996-11-19}",US-NCSS,97P0182,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.177307099999,33.936306,177575,852979,United States of America,0,19,A,0,"{1:14.90,2:14.90}",14.9,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1997-3-14,2:1997-3-14}",US-NCSS,97P0514,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.177307099999,33.936306,177575,852981,United States of America,39,56,Bt2,0,"{1:6.30,2:6.30}",6.3,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1997-3-14,2:1997-3-14}",US-NCSS,97P0514,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.177307099999,33.936306,177575,852982,United States of America,56,75,Bt3,0,"{1:4.80,2:4.80}",4.8,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1997-3-14,2:1997-3-14}",US-NCSS,97P0514,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.177307099999,33.936306,177575,852983,United States of America,75,108,Btk1,0,"{1:2.90,2:2.90}",2.9,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1997-3-14,2:1997-3-14}",US-NCSS,97P0514,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.177307099999,33.936306,177575,852984,United States of America,108,122,,0,"{1:2.50,2:2.50}",2.5,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1997-3-14,2:1997-3-14}",US-NCSS,97P0514,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.177307099999,33.936306,177575,852985,United States of America,122,150,Bk,0,"{1:1.70,2:1.70}",1.7,"{""1:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified"",""2:calculation = not specified, detection = not specified, reaction = not specified, sample pretreatment = sieved over 2 mm sieve, temperature = not specified, treatment = not specified""}","{1:1997-3-14,2:1997-3-14}",US-NCSS,97P0514,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
