# Soil Temperature - with Trace Gas Sampling,,,,
#,,,,
# Original Data Source: https://lter.kbs.msu.edu/datatables/167,,,,
# The newest version of the data https://lter.kbs.msu.edu/datatables/167.csv,,,,
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/16.eml,,,,
#,,,,
# These Data are copyrighted and use in a publication requires written permission,,,,
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/,,,,
# Use of the data constitutes acceptance of the terms.,,,,
#,,,,
#     VARIATE TABLE,,,,
"# date		date the measurement was taken",,,,
"# treatment		treatment the measurement was made from",,,,
"# replicate		replicate the measurement was made from",,,,
"# soil_temperature	celsius	soil temperature at 10 cm",,,,
"# year		year the measurement was taken",,,,
#,,,,
#,,,,
#        DATA TABLE CORRECTIONS AND COMMENTS,,,,
#,,,,
#,,,celsius,
date,treatment,replicate,soil_temperature,year
6/28/2000,T4,R3,20,2000
6/28/2000,T4,R4,17,2000
6/28/2000,T5,R1,19,2000
6/28/2000,T5,R2,20,2000
6/28/2000,T5,R3,18,2000
6/28/2000,T5,R4,19,2000
6/28/2000,T6,R1,19,2000
6/28/2000,T6,R2,20,2000
6/28/2000,T6,R3,17,2000
6/28/2000,T6,R4,18,2000
6/28/2000,T7,R1,17,2000
6/28/2000,T7,R2,19,2000
6/28/2000,T7,R3,18,2000
6/28/2000,T7,R4,17,2000
6/28/2000,TDF,R1,16,2000
6/28/2000,TDF,R2,16,2000
6/28/2000,TDF,R3,16,2000
7/12/2000,T1,R1,18,2000
7/12/2000,T1,R2,19,2000
7/12/2000,T1,R3,12,2000
7/12/2000,T1,R4,17,2000
7/12/2000,T2,R1,18,2000
7/12/2000,T2,R2,19,2000
7/12/2000,T2,R3,19,2000
7/12/2000,T2,R4,18,2000
7/12/2000,T3,R1,19,2000
7/12/2000,T3,R2,18,2000
7/12/2000,T3,R3,18,2000
7/12/2000,T3,R4,18,2000
7/12/2000,T4,R1,19,2000
7/12/2000,T4,R2,19,2000
7/12/2000,T4,R3,18,2000
7/12/2000,T4,R4,17,2000
7/12/2000,T5,R1,19,2000
7/12/2000,T5,R2,20,2000
7/12/2000,T5,R3,18,2000
7/12/2000,T5,R4,18,2000
7/12/2000,T6,R1,18,2000
7/12/2000,T6,R2,19,2000
7/12/2000,T6,R3,18,2000
7/12/2000,T6,R4,18,2000
7/12/2000,T7,R1,17,2000
7/12/2000,T7,R2,19,2000
7/12/2000,T7,R3,19,2000
7/12/2000,T7,R4,17,2000
7/12/2000,TDF,R1,17,2000
7/12/2000,TDF,R2,17,2000
7/12/2000,TDF,R3,18,2000
7/26/2000,T1,R1,21,2000
7/26/2000,T1,R2,20,2000
7/26/2000,T1,R3,23,2000
7/26/2000,T1,R4,22,2000
7/26/2000,T2,R1,24,2000
7/26/2000,T2,R2,22,2000
7/26/2000,T2,R3,22,2000
7/26/2000,T2,R4,23,2000
7/26/2000,T3,R1,20,2000
7/26/2000,T3,R2,22,2000
7/26/2000,T3,R3,21,2000
7/26/2000,T3,R4,22,2000
7/26/2000,T4,R1,20,2000
7/26/2000,T4,R2,20,2000
7/26/2000,T4,R3,22,2000
7/26/2000,T4,R4,20,2000
7/26/2000,T5,R1,20,2000
7/26/2000,T5,R2,20,2000
7/26/2000,T5,R3,20,2000
7/26/2000,T5,R4,22,2000
7/26/2000,T6,R1,19,2000
7/26/2000,T6,R2,23,2000
7/26/2000,T6,R3,20,2000
7/26/2000,T6,R4,22,2000
7/26/2000,T7,R1,22,2000
7/26/2000,T7,R2,18,2000
7/26/2000,T7,R3,21,2000
7/26/2000,T7,R4,19,2000
7/26/2000,TDF,R1,18,2000
7/26/2000,TDF,R2,18,2000
7/26/2000,TDF,R3,19,2000
8/16/2000,T1,R1,20,2000
8/16/2000,T1,R2,20,2000
8/16/2000,T1,R3,17,2000
8/16/2000,T1,R4,18,2000
8/16/2000,T2,R1,20,2000
8/16/2000,T2,R2,20,2000
8/16/2000,T2,R3,20,2000
8/16/2000,T2,R4,21,2000
8/16/2000,T3,R1,20,2000
8/16/2000,T3,R2,20,2000
8/16/2000,T3,R3,18,2000
8/16/2000,T3,R4,19,2000
8/16/2000,T4,R1,20,2000
8/16/2000,T4,R2,20,2000
8/16/2000,T4,R3,20,2000
8/16/2000,T4,R4,18,2000
8/16/2000,T5,R1,20,2000
8/16/2000,T5,R2,20,2000
8/16/2000,T5,R3,19,2000
8/16/2000,T5,R4,20,2000
8/16/2000,T6,R2,20,2000
8/16/2000,T6,R3,19,2000
8/16/2000,T7,R1,20,2000
8/16/2000,T7,R2,20,2000
8/16/2000,T7,R3,20,2000
8/16/2000,T7,R4,18,2000
8/16/2000,TDF,R1,19,2000
8/16/2000,TDF,R2,19,2000
8/16/2000,TDF,R3,19,2000
8/30/2000,T1,R1,22,2000
8/30/2000,T1,R2,20,2000
8/30/2000,T1,R3,21,2000
8/30/2000,T1,R4,21,2000
8/30/2000,T2,R1,21,2000
8/30/2000,T2,R2,22,2000
8/30/2000,T2,R3,21,2000
8/30/2000,T2,R4,21,2000
8/30/2000,T3,R1,21,2000
8/30/2000,T3,R2,20,2000
8/30/2000,T3,R3,21,2000
8/30/2000,T3,R4,21,2000
8/30/2000,T4,R1,21,2000
8/30/2000,T4,R2,20,2000
8/30/2000,T4,R3,21,2000
8/30/2000,T4,R4,21,2000
8/30/2000,T5,R1,21,2000
8/30/2000,T5,R2,22,2000
8/30/2000,T5,R3,21,2000
8/30/2000,T5,R4,22,2000
8/30/2000,T6,R1,21,2000
8/30/2000,T6,R2,23,2000
8/30/2000,T6,R3,22,2000
8/30/2000,T6,R4,22,2000
8/30/2000,T7,R1,20,2000
8/30/2000,T7,R2,21,2000
8/30/2000,T7,R3,22,2000
8/30/2000,T7,R4,21,2000
8/30/2000,TDF,R1,20,2000
8/30/2000,TDF,R2,20,2000
8/30/2000,TDF,R3,20,2000
9/13/2000,T1,R1,15,2000
9/13/2000,T1,R2,14,2000
9/13/2000,T1,R3,18,2000
9/13/2000,T1,R4,16.5,2000
9/13/2000,T2,R1,15,2000
9/13/2000,T2,R2,16,2000
9/13/2000,T2,R3,16,2000
9/13/2000,T2,R4,15,2000
9/13/2000,T3,R1,13,2000
9/13/2000,T3,R2,15,2000
9/13/2000,T3,R3,17,2000
9/13/2000,T3,R4,15,2000
9/13/2000,T4,R1,15,2000
9/13/2000,T4,R2,13,2000
9/13/2000,T4,R3,15,2000
9/13/2000,T4,R4,15.5,2000
9/13/2000,T5,R1,14,2000
9/13/2000,T5,R2,16,2000
9/13/2000,T5,R3,18,2000
9/13/2000,T5,R4,17,2000
9/13/2000,T6,R2,16,2000
9/13/2000,T6,R3,17.5,2000
9/13/2000,T6,R4,18,2000
9/13/2000,T7,R1,16,2000
9/13/2000,T7,R2,16,2000
9/13/2000,T7,R3,20.5,2000
9/13/2000,T7,R4,16.5,2000
9/13/2000,TDF,R1,15,2000
9/13/2000,TDF,R1,16,2000
9/13/2000,TDF,R2,16,2000
9/13/2000,TDF,R3,17,2000
10/30/2000,T1,R1,6,2000
10/30/2000,T1,R2,7,2000
10/30/2000,T1,R3,10,2000
10/30/2000,T1,R4,7,2000
10/30/2000,T2,R1,6,2000
10/30/2000,T2,R2,7,2000
10/30/2000,T2,R3,7,2000
10/30/2000,T3,R1,6,2000
10/30/2000,T3,R2,7,2000
10/30/2000,T3,R3,8,2000
10/30/2000,T3,R4,7,2000
10/30/2000,T4,R1,6,2000
10/30/2000,T4,R2,7,2000
10/30/2000,T4,R3,8,2000
10/30/2000,T4,R4,7,2000
10/30/2000,T5,R1,8,2000
10/30/2000,T5,R2,8,2000
10/30/2000,T5,R3,8,2000
10/30/2000,T5,R4,9,2000
10/30/2000,T6,R1,7,2000
10/30/2000,T6,R3,7,2000
10/30/2000,T6,R4,8,2000
10/30/2000,T7,R1,9,2000
10/30/2000,T7,R2,7,2000
10/30/2000,T7,R3,9,2000
10/30/2000,T7,R4,7,2000
10/30/2000,TDF,R1,7.5,2000
10/30/2000,TDF,R2,6,2000
10/30/2000,TDF,R3,7,2000
3/21/2001,T1,R1,3,2001
3/21/2001,T1,R2,5,2001
3/21/2001,T1,R3,5,2001
3/21/2001,T1,R4,5,2001
3/21/2001,T2,R1,6,2001
3/21/2001,T2,R2,4,2001
3/21/2001,T2,R3,3,2001
3/21/2001,T2,R4,4,2001
3/21/2001,T3,R1,9,2001
3/21/2001,T3,R2,3,2001
3/21/2001,T3,R3,5,2001
3/21/2001,T3,R4,5,2001
3/21/2001,T4,R1,7,2001
3/21/2001,T4,R2,8,2001
3/21/2001,T4,R3,3,2001
3/21/2001,T4,R4,5,2001
3/21/2001,T5,R1,3,2001
3/21/2001,T5,R2,4,2001
3/21/2001,T5,R3,2,2001
3/21/2001,T5,R4,3,2001
3/21/2001,T6,R1,6,2001
3/21/2001,T6,R2,7,2001
3/21/2001,T6,R3,4,2001
3/21/2001,T6,R4,4,2001
3/21/2001,T7,R1,2,2001
3/21/2001,T7,R2,4,2001
3/21/2001,T7,R3,4,2001
3/21/2001,T7,R4,4,2001
3/21/2001,TDF,R1,0,2001
3/21/2001,TDF,R2,0,2001
3/21/2001,TDF,R3,0,2001
4/10/2001,T1,R1,9,2001
4/10/2001,T1,R2,9,2001
4/10/2001,T1,R3,10,2001
4/10/2001,T1,R4,10,2001
4/10/2001,T2,R1,9,2001
4/10/2001,T2,R2,9,2001
4/10/2001,T2,R3,9,2001
4/10/2001,T2,R4,8,2001
4/10/2001,T3,R1,10,2001
4/10/2001,T3,R2,8,2001
4/10/2001,T3,R3,10,2001
4/10/2001,T3,R4,9,2001
4/10/2001,T4,R1,9,2001
4/10/2001,T4,R2,10,2001
4/10/2001,T4,R3,9,2001
4/10/2001,T4,R4,10,2001
4/10/2001,T5,R1,9,2001
4/10/2001,T5,R2,10,2001
4/10/2001,T5,R3,10,2001
4/10/2001,T5,R4,10,2001
4/10/2001,T6,R1,9,2001
4/10/2001,T6,R2,9,2001
4/10/2001,T6,R3,10,2001
4/10/2001,T6,R4,10,2001
4/10/2001,T7,R1,9,2001
4/10/2001,T7,R2,10,2001
4/10/2001,T7,R3,10,2001
4/10/2001,T7,R4,10,2001
4/10/2001,TDF,R1,7,2001
4/10/2001,TDF,R2,7,2001
4/10/2001,TDF,R3,7.5,2001
4/25/2001,T1,R1,7.5,2001
4/25/2001,T1,R2,10,2001
4/25/2001,T1,R3,9,2001
4/25/2001,T1,R4,9,2001
4/25/2001,T2,R1,10,2001
4/25/2001,T2,R2,9,2001
4/25/2001,T2,R3,7.5,2001
4/25/2001,T2,R4,7.5,2001
4/25/2001,T3,R1,9,2001
4/25/2001,T3,R2,7.5,2001
4/25/2001,T3,R3,9,2001
4/25/2001,T3,R4,7.5,2001
4/25/2001,T4,R1,10,2001
4/25/2001,T4,R2,9,2001
4/25/2001,T4,R3,7.5,2001
4/25/2001,T4,R4,10,2001
4/25/2001,T5,R1,9,2001
4/25/2001,T5,R2,9,2001
4/25/2001,T5,R3,9,2001
4/25/2001,T5,R4,10,2001
4/25/2001,T6,R1,10,2001
4/25/2001,T6,R2,11,2001
4/25/2001,T6,R3,8,2001
4/25/2001,T6,R4,9,2001
4/25/2001,T7,R1,8,2001
4/25/2001,T7,R2,9,2001
4/25/2001,T7,R3,9,2001
4/25/2001,T7,R4,9,2001
4/25/2001,TDF,R1,6,2001
4/25/2001,TDF,R2,7,2001
4/25/2001,TDF,R3,7.5,2001
5/9/2001,T1,R1,15,2001
5/9/2001,T1,R2,17,2001
5/9/2001,T1,R3,15,2001
5/9/2001,T1,R4,9,2001
5/9/2001,T2,R1,16,2001
5/9/2001,T2,R2,15,2001
5/9/2001,T2,R3,14,2001
5/9/2001,T2,R4,14.5,2001
5/9/2001,T3,R1,15.5,2001
5/9/2001,T3,R2,14.5,2001
5/9/2001,T3,R3,15,2001
5/9/2001,T3,R4,14.5,2001
5/9/2001,T4,R1,16,2001
5/9/2001,T4,R2,16,2001
5/9/2001,T4,R3,14.5,2001
5/9/2001,T4,R4,10,2001
5/9/2001,T5,R1,14,2001
5/9/2001,T5,R2,17,2001
5/9/2001,T5,R3,15,2001
5/9/2001,T5,R4,11,2001
5/9/2001,T6,R1,18,2001
5/9/2001,T6,R2,18,2001
5/9/2001,T6,R3,9,2001
5/9/2001,T6,R4,11,2001
5/9/2001,T7,R1,14,2001
5/9/2001,T7,R2,15,2001
5/9/2001,T7,R3,9,2001
5/9/2001,T7,R4,11,2001
5/9/2001,TDF,R1,14,2001
5/9/2001,TDF,R2,13,2001
5/9/2001,TDF,R3,13.5,2001
5/23/2001,T1,R1,13.5,2001
5/23/2001,T1,R2,16,2001
5/23/2001,T1,R3,14,2001
5/23/2001,T1,R4,13,2001
5/23/2001,T2,R1,16,2001
5/23/2001,T2,R2,14.5,2001
5/23/2001,T2,R3,13.5,2001
5/23/2001,T2,R4,14,2001
5/23/2001,T3,R1,15,2001
5/23/2001,T3,R2,13.5,2001
5/23/2001,T3,R3,13,2001
5/23/2001,T3,R4,13.5,2001
5/23/2001,T4,R1,15,2001
5/23/2001,T4,R2,15.5,2001
5/23/2001,T4,R3,13.5,2001
5/23/2001,T4,R4,14,2001
5/23/2001,T5,R1,15.5,2001
5/23/2001,T5,R2,16,2001
5/23/2001,T5,R3,14,2001
5/23/2001,T5,R4,14,2001
5/23/2001,T6,R1,15,2001
5/23/2001,T6,R2,15.5,2001
5/23/2001,T6,R3,13,2001
5/23/2001,T6,R4,13,2001
5/23/2001,T7,R1,13.5,2001
5/23/2001,T7,R2,16,2001
5/23/2001,T7,R3,13,2001
5/23/2001,T7,R4,13,2001
5/23/2001,TDF,R1,11.5,2001
5/23/2001,TDF,R2,12,2001
5/23/2001,TDF,R3,12,2001
6/13/2001,T1,R1,22,2001
6/13/2001,T1,R2,19.5,2001
6/13/2001,T1,R3,21,2001
6/13/2001,T1,R4,22,2001
6/13/2001,T2,R1,19,2001
6/13/2001,T2,R2,23,2001
6/13/2001,T2,R3,22,2001
6/13/2001,T2,R4,22,2001
6/13/2001,T3,R1,20,2001
6/13/2001,T3,R2,21,2001
6/13/2001,T3,R3,22,2001
6/13/2001,T3,R4,22,2001
6/13/2001,T4,R1,20,2001
6/13/2001,T4,R2,20,2001
6/13/2001,T4,R3,22,2001
6/13/2001,T4,R4,22,2001
6/13/2001,T5,R1,18.5,2001
6/13/2001,T5,R2,20,2001
6/13/2001,T5,R3,21,2001
6/13/2001,T5,R4,23,2001
6/13/2001,T6,R1,20,2001
6/13/2001,T6,R2,22.5,2001
6/13/2001,T6,R3,24,2001
6/13/2001,T6,R4,25,2001
6/13/2001,T7,R1,19,2001
6/13/2001,T7,R2,17.5,2001
6/13/2001,T7,R3,21,2001
6/13/2001,T7,R4,21,2001
6/13/2001,TDF,R1,17.5,2001
6/13/2001,TDF,R2,17,2001
6/13/2001,TDF,R3,17,2001
6/27/2001,T1,R1,25,2001
6/27/2001,T1,R2,20,2001
6/27/2001,T1,R3,22,2001
6/27/2001,T1,R4,20,2001
6/27/2001,T2,R1,21,2001
6/27/2001,T2,R2,26,2001
6/27/2001,T2,R3,26,2001
6/27/2001,T2,R4,24,2001
6/27/2001,T3,R1,20,2001
6/27/2001,T3,R2,24,2001
6/27/2001,T3,R3,22,2001
6/27/2001,T3,R4,24,2001
6/27/2001,T4,R1,20.5,2001
6/27/2001,T4,R2,20,2001
6/27/2001,T4,R3,24,2001
6/27/2001,T4,R4,21,2001
6/27/2001,T5,R1,18.5,2001
6/27/2001,T5,R2,21.5,2001
6/27/2001,T5,R3,20,2001
6/27/2001,T5,R4,22,2001
6/27/2001,T6,R1,21.5,2001
6/27/2001,T6,R2,23.5,2001
6/27/2001,T6,R3,24,2001
6/27/2001,T6,R4,24,2001
6/27/2001,T7,R1,23,2001
6/27/2001,T7,R2,18.5,2001
6/27/2001,T7,R3,20,2001
6/27/2001,T7,R4,19,2001
6/27/2001,TDF,R1,20,2001
6/27/2001,TDF,R2,20,2001
6/27/2001,TDF,R3,20,2001
7/25/2001,T1,R1,22,2001
7/25/2001,T1,R2,21,2001
7/25/2001,T1,R3,19.5,2001
7/25/2001,T1,R4,19,2001
7/25/2001,T2,R1,22,2001
7/25/2001,T2,R2,23,2001
7/25/2001,T2,R3,22.5,2001
7/25/2001,T2,R4,22,2001
7/25/2001,T3,R1,21,2001
7/25/2001,T3,R2,22.5,2001
7/25/2001,T3,R3,19,2001
7/25/2001,T3,R4,22,2001
7/25/2001,T4,R1,21,2001
7/25/2001,T4,R2,21,2001
7/25/2001,T4,R3,21.5,2001
7/25/2001,T4,R4,18.5,2001
7/25/2001,T5,R1,20,2001
7/25/2001,T5,R2,20,2001
7/25/2001,T5,R3,18.5,2001
7/25/2001,T5,R4,19,2001
7/25/2001,T6,R1,24,2001
7/25/2001,T6,R2,22,2001
7/25/2001,T6,R3,18.5,2001
7/25/2001,T6,R4,18.5,2001
7/25/2001,T7,R1,21.5,2001
7/25/2001,T7,R2,20,2001
7/25/2001,T7,R3,18.5,2001
7/25/2001,T7,R4,18,2001
7/25/2001,TDF,R1,20.5,2001
7/25/2001,TDF,R2,20,2001
7/25/2001,TDF,R3,20,2001
8/24/2001,T1,R1,19,2001
8/24/2001,T1,R2,19,2001
8/24/2001,T1,R3,18.5,2001
8/24/2001,T1,R4,18.5,2001
8/24/2001,T2,R1,19,2001
8/24/2001,T2,R2,19,2001
8/24/2001,T2,R3,19,2001
8/24/2001,T2,R4,19,2001
8/24/2001,T3,R1,20,2001
8/24/2001,T3,R2,19,2001
8/24/2001,T3,R3,18.5,2001
8/24/2001,T3,R4,19,2001
8/24/2001,T4,R1,19,2001
8/24/2001,T4,R2,18,2001
8/24/2001,T4,R3,19,2001
8/24/2001,T4,R4,18.5,2001
8/24/2001,T5,R1,18,2001
8/24/2001,T5,R2,18,2001
8/24/2001,T5,R3,18.5,2001
8/24/2001,T5,R4,18.5,2001
8/24/2001,T6,R1,20,2001
8/24/2001,T6,R2,19,2001
8/24/2001,T6,R3,18.5,2001
8/24/2001,T6,R4,18.5,2001
8/24/2001,T7,R1,18,2001
8/24/2001,T7,R2,18,2001
8/24/2001,T7,R3,18.5,2001
8/24/2001,T7,R4,18.5,2001
8/24/2001,TDF,R1,18,2001
8/24/2001,TDF,R2,18,2001
8/24/2001,TDF,R3,18,2001
9/5/2001,T1,R1,16,2001
9/5/2001,T1,R2,16.5,2001
9/5/2001,T1,R3,17,2001
9/5/2001,T1,R4,15,2001
9/5/2001,T2,R1,16.5,2001
9/5/2001,T2,R2,21,2001
9/5/2001,T2,R3,17.5,2001
9/5/2001,T2,R4,17,2001
9/5/2001,T3,R1,15.5,2001
9/5/2001,T3,R2,16,2001
9/5/2001,T3,R3,16,2001
9/5/2001,T3,R4,16.5,2001
9/5/2001,T4,R1,15,2001
9/5/2001,T4,R2,14.5,2001
9/5/2001,T4,R3,15,2001
9/5/2001,T4,R4,15,2001
9/5/2001,T5,R1,15,2001
9/5/2001,T5,R2,16.5,2001
9/5/2001,T5,R3,15,2001
9/5/2001,T5,R4,18,2001
9/5/2001,T6,R1,14.5,2001
9/5/2001,T6,R2,16,2001
9/5/2001,T6,R3,15,2001
9/5/2001,T6,R4,15,2001
9/5/2001,T7,R1,15,2001
9/5/2001,T7,R2,14.5,2001
9/5/2001,T7,R3,18,2001
9/5/2001,T7,R4,15,2001
9/5/2001,TDF,R1,15.5,2001
9/5/2001,TDF,R2,16,2001
9/5/2001,TDF,R3,16,2001
9/19/2001,T1,R1,15.5,2001
9/19/2001,T1,R2,17,2001
9/19/2001,T1,R3,15.5,2001
9/19/2001,T1,R4,15.5,2001
9/19/2001,T2,R1,15,2001
9/19/2001,T2,R2,16.5,2001
9/19/2001,T2,R3,15.5,2001
9/19/2001,T2,R4,15.5,2001
9/19/2001,T3,R1,15,2001
9/19/2001,T3,R2,16.5,2001
9/19/2001,T3,R3,14.5,2001
9/19/2001,T3,R4,15,2001
9/19/2001,T4,R1,15,2001
9/19/2001,T4,R2,15,2001
9/19/2001,T4,R3,15,2001
9/19/2001,T4,R4,15,2001
9/19/2001,T5,R1,15,2001
9/19/2001,T5,R2,17,2001
9/19/2001,T5,R3,15.5,2001
9/19/2001,T5,R4,15.5,2001
9/19/2001,T6,R1,15,2001
9/19/2001,T6,R2,15,2001
9/19/2001,T6,R3,15,2001
9/19/2001,T6,R4,15,2001
9/19/2001,T7,R1,15,2001
9/19/2001,T7,R2,15,2001
9/19/2001,T7,R3,15.5,2001
9/19/2001,T7,R4,15,2001
9/19/2001,TDF,R1,16,2001
9/19/2001,TDF,R2,15.5,2001
9/19/2001,TDF,R3,16,2001
10/23/2001,T1,R1,12,2001
10/23/2001,T1,R2,10,2001
10/23/2001,T1,R3,11,2001
10/23/2001,T1,R4,11,2001
10/23/2001,T2,R1,11,2001
10/23/2001,T2,R2,11.5,2001
10/23/2001,T2,R3,12.5,2001
10/23/2001,T2,R4,12,2001
10/23/2001,T3,R1,11,2001
10/23/2001,T3,R2,11.5,2001
10/23/2001,T3,R3,10.5,2001
10/23/2001,T3,R4,11.5,2001
10/23/2001,T4,R1,10,2001
10/23/2001,T4,R2,11,2001
10/23/2001,T4,R3,11.5,2001
10/23/2001,T4,R4,10.5,2001
10/23/2001,T5,R1,11,2001
10/23/2001,T5,R2,11,2001
10/23/2001,T5,R3,11,2001
10/23/2001,T5,R4,10.5,2001
10/23/2001,T6,R1,12,2001
10/23/2001,T6,R2,11,2001
10/23/2001,T6,R3,11,2001
10/23/2001,T6,R4,11,2001
10/23/2001,T7,R1,12,2001
10/23/2001,T7,R2,11,2001
10/23/2001,T7,R3,10.5,2001
10/23/2001,T7,R4,10.5,2001
10/23/2001,TDF,R1,12.5,2001
10/23/2001,TDF,R2,12.5,2001
10/23/2001,TDF,R3,13,2001
11/19/2001,T1,R1,8.5,2001
11/19/2001,T1,R2,8,2001
11/19/2001,T1,R3,8,2001
11/19/2001,T1,R4,7.5,2001
11/19/2001,T2,R1,8,2001
11/19/2001,T2,R2,8,2001
11/19/2001,T2,R3,7.5,2001
11/19/2001,T2,R4,7.5,2001
11/19/2001,T3,R1,8,2001
11/19/2001,T3,R2,9,2001
11/19/2001,T3,R3,8,2001
11/19/2001,T3,R4,8,2001
11/19/2001,T4,R1,8,2001
11/19/2001,T4,R2,8,2001
11/19/2001,T4,R3,7,2001
11/19/2001,T4,R4,9,2001
11/19/2001,T5,R1,8,2001
11/19/2001,T5,R2,8,2001
11/19/2001,T5,R3,8,2001
11/19/2001,T5,R4,8,2001
11/19/2001,T6,R1,8,2001
11/19/2001,T6,R2,7,2001
11/19/2001,T6,R3,8,2001
11/19/2001,T6,R4,9,2001
11/19/2001,T7,R1,9,2001
11/19/2001,T7,R2,7,2001
11/19/2001,T7,R3,8,2001
11/19/2001,T7,R4,9,2001
11/19/2001,TDF,R1,9,2001
11/19/2001,TDF,R2,9,2001
11/19/2001,TDF,R3,9,2001
12/4/2001,T1,R1,6,2001
12/4/2001,T1,R2,5.5,2001
12/4/2001,T1,R3,8,2001
12/4/2001,T1,R4,7,2001
12/4/2001,T2,R1,5.5,2001
12/4/2001,T2,R2,6,2001
12/4/2001,T2,R3,6.5,2001
12/4/2001,T2,R4,6,2001
12/4/2001,T3,R1,5.5,2001
12/4/2001,T3,R2,5.5,2001
12/4/2001,T3,R3,7.5,2001
12/4/2001,T3,R4,6,2001
12/4/2001,T4,R1,5,2001
12/4/2001,T4,R2,5.5,2001
12/4/2001,T4,R3,6,2001
12/4/2001,T4,R4,7,2001
12/4/2001,T5,R1,5,2001
12/4/2001,T5,R2,5,2001
12/4/2001,T5,R3,8,2001
12/4/2001,T5,R4,7,2001
12/4/2001,T6,R1,5,2001
12/4/2001,T6,R2,5.5,2001
12/4/2001,T6,R3,7,2001
12/4/2001,T6,R4,7.5,2001
12/4/2001,T7,R1,6,2001
12/4/2001,T7,R2,5,2001
12/4/2001,T7,R3,7,2001
12/4/2001,T7,R4,7,2001
12/4/2001,TDF,R1,7,2001
12/4/2001,TDF,R2,7,2001
12/4/2001,TDF,R3,7,2001
3/27/2002,T1,R1,1.5,2002
3/27/2002,T1,R2,5,2002
3/27/2002,T1,R3,-2,2002
3/27/2002,T1,R4,1,2002
3/27/2002,T2,R1,2,2002
3/27/2002,T2,R2,4,2002
3/27/2002,T2,R3,3,2002
3/27/2002,T2,R4,3.5,2002
3/27/2002,T3,R1,4,2002
3/27/2002,T3,R2,2,2002
3/27/2002,T3,R3,0,2002
3/27/2002,T3,R4,2,2002
3/27/2002,T4,R1,4,2002
3/27/2002,T4,R2,4,2002
3/27/2002,T4,R3,1,2002
3/27/2002,T4,R4,0,2002
3/27/2002,T5,R1,3,2002
3/27/2002,T5,R2,3,2002
3/27/2002,T5,R3,0,2002
3/27/2002,T5,R4,0,2002
3/27/2002,T6,R1,0,2002
3/27/2002,T6,R2,3,2002
3/27/2002,T6,R3,-1,2002
3/27/2002,T6,R4,0.5,2002
3/27/2002,T7,R1,1.5,2002
3/27/2002,T7,R2,4,2002
3/27/2002,T7,R3,1,2002
3/27/2002,T7,R4,1,2002
3/27/2002,TDF,R1,0,2002
3/27/2002,TDF,R2,0,2002
3/27/2002,TDF,R3,-1,2002
4/10/2002,T1,R1,0,2002
4/10/2002,T1,R2,3,2002
4/10/2002,T1,R3,2,2002
4/10/2002,T1,R4,1,2002
4/10/2002,T2,R1,7,2002
4/10/2002,T2,R2,0,2002
4/10/2002,T2,R3,0,2002
4/10/2002,T2,R4,0,2002
4/10/2002,T3,R1,5,2002
4/10/2002,T3,R2,0,2002
4/10/2002,T3,R3,2,2002
4/10/2002,T3,R4,0,2002
4/10/2002,T4,R1,6,2002
4/10/2002,T4,R2,3,2002
4/10/2002,T4,R3,0,2002
4/10/2002,T4,R4,2,2002
4/10/2002,T5,R1,3,2002
4/10/2002,T5,R2,3,2002
4/10/2002,T5,R3,0,2002
4/10/2002,T5,R4,3,2002
4/10/2002,T6,R1,5,2002
4/10/2002,T6,R2,6,2002
4/10/2002,T6,R3,2,2002
4/10/2002,T6,R4,2,2002
4/10/2002,T7,R1,2,2002
4/10/2002,T7,R2,5,2002
4/10/2002,T7,R3,3,2002
4/10/2002,T7,R4,3,2002
4/10/2002,TDF,R1,2,2002
4/10/2002,TDF,R2,1,2002
4/10/2002,TDF,R3,1.5,2002
4/24/2002,T1,R1,10,2002
4/24/2002,T1,R2,9,2002
4/24/2002,T1,R3,8,2002
4/24/2002,T1,R4,8,2002
4/24/2002,T2,R1,8,2002
4/24/2002,T2,R2,9,2002
4/24/2002,T2,R3,9,2002
4/24/2002,T2,R4,9,2002
4/24/2002,T3,R1,8,2002
4/24/2002,T3,R2,9,2002
4/24/2002,T3,R3,8,2002
4/24/2002,T3,R4,9,2002
4/24/2002,T4,R1,7,2002
4/24/2002,T4,R2,7,2002
4/24/2002,T4,R3,8.5,2002
4/24/2002,T4,R4,8,2002
4/24/2002,T5,R1,7,2002
4/24/2002,T5,R2,8,2002
4/24/2002,T5,R3,8,2002
4/24/2002,T5,R4,10,2002
4/24/2002,T6,R1,6,2002
4/24/2002,T6,R2,8,2002
4/24/2002,T6,R3,8,2002
4/24/2002,T6,R4,8,2002
4/24/2002,T7,R1,8,2002
4/24/2002,T7,R2,7,2002
4/24/2002,T7,R3,8,2002
4/24/2002,T7,R4,8,2002
4/24/2002,TDF,R1,5,2002
4/24/2002,TDF,R2,5,2002
4/24/2002,TDF,R3,5.5,2002
5/15/2002,T1,R1,12,2002
5/15/2002,T1,R2,10,2002
5/15/2002,T1,R3,8,2002
5/15/2002,T1,R4,8,2002
5/15/2002,T2,R1,10,2002
5/15/2002,T2,R2,10,2002
5/15/2002,T2,R3,11,2002
5/15/2002,T2,R4,13.5,2002
5/15/2002,T3,R1,7,2002
