source	id	datetime	layer	level[m]	extension[m]	som[kgDWha-1]	min[kgDWha-1]	C_hum[kgCha-1]	C_aorg[kgCha-1]	C_litter_1[kgCha-1]	C_litter_2[kgCha-1]	C_litter_3[kgCha-1]	C_mic_1[kgCha-1]	C_mic_2[kgCha-1]	C_mic_3[kgCha-1]	C_doc[kgCha-1]	N_hum[kgNha-1]	N_aorg[kgNha-1]	N_litter[kgNha-1]	N_mic[kgNha-1]	N_nh4_clay[kgNha-1]	N_nh4[kgNha-1]	N_nh3[kgNha-1]	N_no3[kgNha-1]	N_no[kgNha-1]	N_n2o[kgNha-1]	N_don[kgNha-1]	S_so4[kgSha-1]	ph[-]	anvf[-]	o2[bar]	dN_mineral[kgNha-1]	dN_nitrify[kgNha-1]	dN_denitrify[kgNha-1]
setup	0	1989-01-21 00:00:00	-2	-0.05	0.03	777637	-330780	388700	24.7046	7.4483	66.3737	18.4219	0.546051	1.23886	0.164702	60.4388	26623.4	3.57	1.37429	0.269361	1.20316	1.39945	3.13826e-05	0.0964029	3.42528e-06	3.70067e-06	0.000783805	0	5.5	0.705093	0.0292018	1.99997e-05	2.17128e-06	1.81419e-08
setup	0	1989-01-21 00:00:00	-3	-0.1	0.05	1.29616e+06	-551300	647865	41.1729	15.632	124.124	31.1243	0.199491	2.70197	0.275397	49.9471	46589.7	5.95	2.7001	0.37049	1.00424	1.15617	2.97579e-05	0.0722522	3.74167e-06	4.71326e-06	0.000583541	0	5.5	0.934061	0.0249015	1.48002e-05	3.95929e-07	3.97274e-08
setup	0	1989-01-21 00:00:00	-4	-0.2	0.1	2.59239e+06	-1.1026e+06	1.29573e+06	87.938	36.5907	268.556	62.4767	0.0446016	5.25996	0.542991	55.4968	99685.9	11.5016	6.26073	0.22459	0.833203	1.06961	3.29096e-05	0.586924	5.83273e-06	1.0219e-05	0.000870036	0	5.5	0.991673	0.0109114	2.177e-05	1.20518e-08	5.39542e-07
setup	0	1989-01-21 00:00:00	-5	-0.4	0.2	2.56278e+06	417200	1.28136e+06	6.48259	2.37544	19.5033	5.06555	0.00085873	0.433266	0.0429006	5.789	109350	0.716373	0.504418	0.0176916	0.183213	0.231375	7.97834e-06	0.990285	0.000156954	0.00110164	9.18989e-05	0	5.5	0.998022	0.00588116	2.19716e-06	5.49057e-11	5.03252e-08
setup	0	1989-01-21 00:00:00	-6	-0.6	0.2	2.56279e+06	417200	1.28139e+06	0.84382	0.268499	2.41184	0.681496	0.00102012	0.0589108	0.00564848	2.03355	122704	0.0801555	0.070137	0.00315893	0.0760937	0.0978092	3.70974e-06	0.350897	8.94666e-05	0.000374968	8.72062e-05	0	5.5	0.983092	0.0182704	1.14307e-06	4.5461e-10	2.79031e-09
setup	0	1989-01-21 00:00:00	-7	-0.8	0.2	1.49958e+06	1.71841e+06	749790	0.097619	0.0185966	0.237472	0.0931967	0.00108391	0.00930311	0.000789615	2.07196	79711.6	0.00886641	0.00784268	0.000592655	0.057354	0.120219	3.15197e-05	0.159848	4.54881e-05	0.000204534	3.55552e-05	0	6.5	0.932307	0.0376637	6.87987e-07	1.05703e-09	1.90169e-10
setup	0	1989-01-21 00:00:00	-8	-1	0.2	1.23803e+06	2.01996e+06	619016	0.0120298	0.00181598	0.0260547	0.011312	0.000759747	0.00168147	9.67891e-05	2.12685	72737.7	0.00107421	0.000963542	0.000141742	0.0455196	0.147829	3.85113e-05	0.0726957	1.79242e-05	6.95717e-05	3.58529e-05	0	6.5	0.879457	0.051025	7.63491e-07	4.81247e-10	2.39521e-09
setup	0	1989-01-21 00:00:00	-9	-1.2	0.2	607307	2.54269e+06	303653	0.0015263	0.000175912	0.00288912	0.00141102	0.00141622	0.000822577	1.19703e-05	1.37628	37491.1	0.000133241	0.00011431	0.000112201	0.0180792	0.111177	2.90692e-05	0.0328651	1.03109e-05	3.36565e-05	2.39087e-05	0	6.5	0.814585	0.0646248	5.15446e-07	1.16046e-09	1.15687e-09
setup	0	1989-01-21 00:00:00	-10	-1.4	0.2	407089	2.74291e+06	203545	0.000206562	2.08152e-05	0.000365649	0.000189308	0.000299427	0.000128953	1.59784e-06	1.01731	25131	1.77821e-05	1.4614e-05	1.92804e-05	0.011694	0.0838126	2.19189e-05	0.0147868	4.85076e-06	1.37609e-05	1.81079e-05	0	6.5	0.766735	0.0735759	3.91449e-07	4.87866e-11	8.60081e-11
setup	0	1989-01-21 00:00:00	-11	-1.6	0.2	272880	2.87712e+06	136440	2.79551e-05	2.57769e-06	4.73401e-05	2.54726e-05	3.05462e-05	1.19324e-05	2.1405e-07	0.731668	16845.8	2.38296e-06	1.90572e-06	1.72341e-06	0.00755138	0.060643	1.586e-05	0.00664598	2.71303e-06	6.88851e-06	1.33623e-05	0	6.5	0.725443	0.0808994	2.89079e-07	6.76501e-13	3.53516e-12
setup	0	1989-01-21 00:00:00	-12	-1.8	0.2	176180	2.85782e+06	88090.2	3.63919e-06	3.19298e-07	6.01178e-06	3.30504e-06	3.94352e-06	1.35315e-06	2.77304e-08	0.600039	10876.3	3.08906e-07	2.43024e-07	2.00131e-07	0.00436802	0.0510729	1.33569e-05	0.00298633	1.9799e-06	4.60755e-06	1.11753e-05	0	6.5	0.696002	0.0859727	2.41965e-07	3.57561e-14	1.75457e-13
setup	0	1989-01-21 00:00:00	-13	-2	0.2	118097	2.9159e+06	59048.6	4.9251e-07	4.22525e-08	8.04536e-07	4.46596e-07	2.09459e-07	9.19626e-08	3.73299e-09	0.411024	7290.57	4.1569e-08	3.25857e-08	1.10065e-08	0.00278414	0.0350578	9.16851e-06	0.00134185	1.65795e-06	3.6466e-06	7.73284e-06	0	6.5	0.680625	0.0885927	1.67419e-07	3.46609e-15	5.4103e-15
setup	0	1989-01-22 00:00:00	-1	-0.02	0.02	518314	-220520	259087	16.3592	3.25789	36.2466	12.1565	1.11498	0.284233	0.109519	69.8567	16937.8	2.38	0.723989	0.433588	1.71976	1.9391	4.90833e-05	0.0660503	3.90779e-07	2.78985e-07	0.000867921	0	5.5	0.213039	0.0698536	2.18164e-05	1.21391e-06	8.65777e-10
setup	0	1989-01-22 00:00:00	-2	-0.05	0.03	777637	-330780	388702	24.5338	7.18964	65.1137	18.1219	0.687498	1.10321	0.165982	60.4097	26623.2	3.57	1.34629	0.302371	1.29235	1.45514	3.92792e-05	0.100184	5.59999e-07	5.73207e-07	0.000686564	0	5.5	0.618372	0.0557094	1.83577e-05	6.00234e-07	1.85684e-08
setup	0	1989-01-22 00:00:00	-3	-0.1	0.05	1.29616e+06	-551300	647867	40.8883	15.3263	122.72	30.6457	0.261296	2.64294	0.277553	49.9114	46589.6	5.95	2.66539	0.38765	1.07183	1.19669	3.37986e-05	0.07077	7.55391e-07	8.36192e-07	0.000703169	0	5.5	0.910354	0.0331306	1.59153e-05	1.32078e-07	2.98701e-08
setup	0	1989-01-22 00:00:00	-4	-0.2	0.1	2.59239e+06	-1.1026e+06	1.29574e+06	87.1169	35.9973	265.97	61.5438	0.0253741	5.28009	0.547367	56.4199	99685.8	11.5016	6.191	0.225383	0.940565	1.12036	3.84949e-05	0.582436	3.76755e-06	4.69752e-06	0.000669872	0	5.5	0.995233	0.00830275	1.62467e-05	1.9252e-08	3.93732e-07
setup	0	1989-01-22 00:00:00	-5	-0.4	0.2	2.56278e+06	417200	1.28136e+06	6.40086	2.31698	19.233	4.99004	0.000783054	0.433418	0.0431836	5.81933	109350	0.714945	0.496699	0.0176845	0.192872	0.238745	1.31278e-05	0.989838	0.000158069	0.00102994	0.000229334	0	5.5	0.998197	0.00573777	1.68345e-06	9.11099e-11	3.72095e-08
setup	0	1989-01-22 00:00:00	-6	-0.6	0.2	2.56279e+06	417200	1.28139e+06	0.829463	0.258851	2.36457	0.671225	0.00102891	0.0589094	0.00567529	2.17771	122704	0.0788764	0.06868	0.00306194	0.0811829	0.102603	4.18106e-06	0.350873	9.04306e-05	0.000373806	6.40534e-05	0	5.5	0.982967	0.0184391	9.70295e-07	4.18006e-10	2.39817e-09
setup	0	1989-01-22 00:00:00	-7	-0.8	0.2	1.49958e+06	1.71841e+06	749790	0.0956853	0.0177384	0.231583	0.091741	0.00103412	0.00939261	0.000793216	2.06667	79711.6	0.00870175	0.00764918	0.000588697	0.0596857	0.12473	3.24536e-05	0.159856	4.83618e-05	0.000212752	3.50557e-05	0	6.5	0.935695	0.0366794	6.76437e-07	9.90593e-10	1.92903e-10
setup	0	1989-01-22 00:00:00	-8	-1	0.2	1.23803e+06	2.01996e+06	619016	0.0117915	0.00171977	0.0253175	0.0111296	0.000766297	0.00175372	9.72132e-05	2.1203	72737.7	0.00105466	0.000937134	0.000145332	0.0473963	0.153522	3.99037e-05	0.0726763	1.93284e-05	7.54984e-05	3.53695e-05	0	6.5	0.883597	0.0500865	7.52377e-07	5.27446e-10	2.39049e-09
setup	0	1989-01-22 00:00:00	-9	-1.2	0.2	607307	2.54269e+06	303653	0.00149606	0.000165202	0.00279565	0.00138744	0.00159121	0.000952286	1.20068e-05	1.36988	37491.1	0.000130772	0.000110837	0.000128455	0.0188207	0.115459	3.01666e-05	0.0328665	1.11737e-05	3.78075e-05	2.3596e-05	0	6.5	0.81953	0.0636648	5.08551e-07	1.57072e-09	1.33022e-09
setup	0	1989-01-22 00:00:00	-10	-1.4	0.2	407089	2.74291e+06	203545	0.00020247	1.94308e-05	0.00035276	0.000186069	0.000346689	0.000153613	1.60143e-06	1.01307	25131	1.74482e-05	1.41388e-05	2.28452e-05	0.0121933	0.0871758	2.27949e-05	0.0147864	5.20253e-06	1.53869e-05	1.78686e-05	0	6.5	0.772416	0.0725467	3.86118e-07	7.1411e-11	1.02667e-10
setup	0	1989-01-22 00:00:00	-11	-1.6	0.2	272880	2.87712e+06	136440	2.74013e-05	2.39364e-06	4.55517e-05	2.5028e-05	3.53296e-05	1.41763e-05	2.14389e-07	0.72955	16845.8	2.33765e-06	1.84018e-06	2.04449e-06	0.0078864	0.0631718	1.6521e-05	0.00664594	2.846e-06	7.42093e-06	1.31869e-05	0	6.5	0.731679	0.0798138	2.85178e-07	9.10727e-13	4.21909e-12
setup	0	1989-01-22 00:00:00	-12	-1.8	0.2	176180	2.85782e+06	88090.2	3.5671e-06	2.95351e-07	5.77346e-06	3.24656e-06	4.60498e-06	1.62193e-06	2.77651e-08	0.599208	10876.2	3.03001e-07	2.34327e-07	2.39953e-07	0.00456764	0.0532703	1.39316e-05	0.00298633	2.03514e-06	4.78439e-06	1.10344e-05	0	6.5	0.70248	0.0848668	2.38859e-07	4.20366e-14	2.11365e-13
setup	0	1989-01-22 00:00:00	-13	-2	0.2	118097	2.9159e+06	59048.6	4.82754e-07	3.90049e-08	7.71865e-07	4.38638e-07	2.33994e-07	1.04767e-07	3.7362e-09	0.410748	7290.57	4.07659e-08	3.13959e-08	1.24448e-08	0.00291318	0.0365878	9.56866e-06	0.00134185	1.68721e-06	3.72142e-06	7.63775e-06	0	6.5	0.68717	0.087484	1.65331e-07	3.46893e-15	6.18972e-15
setup	0	1989-01-23 00:00:00	-1	-0.02	0.02	518277	-220520	259073	16.0351	2.78572	33.4749	11.8924	1.13032	0.299397	0.110839	87.8993	16937.2	2.38	0.670851	0.444149	1.90282	2.3378	7.58836e-05	0.0887938	1.25972e-06	7.22046e-07	0.00285695	0	5.5	0.223424	0.0484849	6.18894e-05	2.30912e-06	3.13952e-09
setup	0	1989-01-23 00:00:00	-2	-0.05	0.03	777609	-330780	388692	24.0478	6.56173	62.1148	17.7886	0.655531	1.1482	0.167942	74.1875	26622.8	3.57	1.28333	0.302231	1.43445	1.77497	6.02439e-05	0.107859	1.35116e-06	1.11912e-06	0.00218472	0	5.5	0.642956	0.0490442	4.77111e-05	8.46913e-07	6.26053e-08
setup	0	1989-01-23 00:00:00	-3	-0.1	0.05	1.29614e+06	-551300	647863	40.0783	14.6464	119.789	30.1642	0.241466	2.66555	0.280675	59.5049	46589.3	5.95	2.59763	0.383136	1.17653	1.42393	4.94745e-05	0.0708184	1.20719e-06	9.40416e-07	0.00153319	0	5.5	0.917976	0.031427	3.35587e-05	1.05924e-07	9.38611e-08
setup	0	1989-01-23 00:00:00	-4	-0.2	0.1	2.59237e+06	-1.1026e+06	1.29574e+06	85.3912	34.821	261.198	60.6244	0.0245651	5.28268	0.552981	66.7945	99685.6	11.5016	6.06973	0.229559	1.06244	1.3308	5.41941e-05	0.572625	3.35219e-06	3.18631e-06	0.00154969	0	5.5	0.995398	0.00818302	3.3529e-05	4.43918e-09	8.34934e-07
setup	0	1989-01-23 00:00:00	-5	-0.4	0.2	2.56278e+06	417200	1.28136e+06	6.34109	2.27398	19.0252	4.91566	0.000956188	0.433301	0.0434876	5.62445	109350	0.708995	0.490604	0.0177248	0.201154	0.2455	1.82502e-05	0.989503	0.000160463	0.000965465	0.00016807	0	5.5	0.997798	0.00643188	1.4825e-06	1.13829e-10	2.75139e-08
setup	0	1989-01-23 00:00:00	-6	-0.6	0.2	2.56279e+06	417200	1.28139e+06	0.813032	0.248137	2.31167	0.661093	0.000947595	0.0589992	0.00570366	2.3724	122704	0.0774488	0.0670716	0.00298981	0.0861737	0.109023	5.60379e-06	0.350844	9.13828e-05	0.000374626	8.37016e-05	0	5.5	0.98434	0.0175863	1.12225e-06	4.04225e-10	2.79904e-09
setup	0	1989-01-23 00:00:00	-7	-0.8	0.2	1.49958e+06	1.71841e+06	749790	0.0937898	0.0169318	0.225919	0.0903112	0.000994016	0.00946876	0.000796848	2.05973	79711.6	0.00854001	0.00746322	0.000585028	0.0619844	0.129194	3.39256e-05	0.159863	5.11894e-05	0.000220982	3.46457e-05	0	6.5	0.938325	0.0358987	6.6788e-07	9.50755e-10	1.95068e-10
setup	0	1989-01-23 00:00:00	-8	-1	0.2	1.23803e+06	2.01996e+06	619016	0.0115579	0.00163018	0.0246126	0.0109505	0.000771803	0.00182472	9.7641e-05	2.11204	72737.7	0.00103544	0.000911887	0.00014854	0.0492485	0.159142	4.13925e-05	0.0726581	2.07471e-05	8.03436e-05	3.494e-05	0	6.5	0.88728	0.04924	7.42451e-07	5.74878e-10	2.32454e-09
setup	0	1989-01-23 00:00:00	-9	-1.2	0.2	607307	2.54269e+06	303653	0.00146643	0.00015533	0.00270682	0.00136434	0.00177522	0.00109882	1.20436e-05	1.36256	37491.1	0.000128345	0.000107536	0.000145997	0.0195508	0.119674	3.12601e-05	0.032871	1.2067e-05	4.11026e-05	2.32912e-05	0	6.5	0.824349	0.0627207	5.01756e-07	2.07895e-09	1.52441e-09
setup	0	1989-01-23 00:00:00	-10	-1.4	0.2	407089	2.74291e+06	203545	0.000198459	1.81639e-05	0.000340562	0.000182897	0.000398592	0.000182344	1.60506e-06	1.00805	25131	1.71203e-05	1.36888e-05	2.68639e-05	0.0126855	0.0904919	2.36581e-05	0.014786	5.57353e-06	1.67755e-05	1.76355e-05	0	6.5	0.77795	0.0715373	3.80926e-07	1.03002e-10	1.22133e-10
setup	0	1989-01-23 00:00:00	-11	-1.6	0.2	272880	2.87712e+06	136440	2.68585e-05	2.22623e-06	4.38652e-05	2.45932e-05	4.06028e-05	1.67922e-05	2.14733e-07	0.726732	16845.8	2.29316e-06	1.77832e-06	2.40961e-06	0.00821696	0.0656673	1.71727e-05	0.0066459	2.98843e-06	7.93039e-06	1.30157e-05	0	6.5	0.737763	0.0787492	2.81373e-07	1.23118e-12	5.02181e-12
setup	0	1989-01-23 00:00:00	-12	-1.8	0.2	176180	2.85782e+06	88090.1	3.49643e-06	2.73663e-07	5.54928e-06	3.18939e-06	5.34455e-06	1.9393e-06	2.78004e-08	0.597707	10876.2	2.97206e-07	2.26137e-07	2.86084e-07	0.00476473	0.05544	1.44989e-05	0.00298633	2.09485e-06	4.9739e-06	1.08957e-05	0	6.5	0.708852	0.0837749	2.35798e-07	5.027e-14	2.54135e-13
setup	0	1989-01-23 00:00:00	-13	-2	0.2	118097	2.9159e+06	59048.6	4.73191e-07	3.60697e-08	7.41166e-07	4.30859e-07	2.60113e-07	1.19286e-07	3.73947e-09	0.409978	7290.57	3.9978e-08	3.02765e-08	1.40608e-08	0.00304064	0.038099	9.96385e-06	0.00134185	1.71876e-06	3.80682e-06	7.54344e-06	0	6.5	0.693649	0.086383	1.63257e-07	3.47748e-15	7.08194e-15
setup	0	1989-01-24 00:00:00	-1	-0.02	0.02	518240	-220520	259057	15.7623	2.48681	31.6256	11.7488	1.16177	0.295495	0.112358	91.721	16936.5	2.38	0.636963	0.451128	2.14228	2.59645	9.06045e-05	0.0390986	1.56043e-06	1.16412e-05	0.00213519	0	5.5	0.21948	0.0557784	5.31318e-05	2.24279e-06	1.69131e-07
setup	0	1989-01-24 00:00:00	-2	-0.05	0.03	777597	-330780	388690	23.6386	6.06588	59.6337	17.4696	0.688692	1.13708	0.17019	84.6948	26622.6	3.57	1.23128	0.317705	1.62046	1.97627	7.2604e-05	0.0463001	1.70482e-06	4.80806e-05	0.00165196	0	5.5	0.629935	0.0514852	4.12174e-05	9.1491e-07	2.66362e-06
setup	0	1989-01-24 00:00:00	-3	-0.1	0.05	1.29613e+06	-551300	647864	39.3964	14.0454	117.13	29.6884	0.297001	2.64558	0.284221	69.389	46589.2	5.95	2.53608	0.409668	1.30908	1.56851	6.11858e-05	0.0299592	1.53642e-06	6.8179e-05	0.00121356	0	5.5	0.899395	0.0341947	3.11454e-05	1.7232e-07	8.58036e-06
setup	0	1989-01-24 00:00:00	-4	-0.2	0.1	2.59236e+06	-1.1026e+06	1.29574e+06	83.9383	33.7903	256.918	59.7134	0.0715144	5.23767	0.559183	74.8895	99685.4	11.5016	5.96052	0.240504	1.20653	1.47924	5.49638e-05	0.496373	2.14792e-05	0.000106194	0.00120507	0	5.5	0.986584	0.0148324	3.02522e-05	3.79677e-08	5.86739e-07
setup	0	1989-01-24 00:00:00	-5	-0.4	0.2	2.56278e+06	417200	1.28136e+06	6.21548	2.18803	18.6374	4.84392	0.000434324	0.433964	0.0438313	7.77043	109350	0.708995	0.47993	0.0179432	0.210427	0.261745	2.07547e-05	1.09565	0.000158173	0.00109287	0.000118861	0	5.5	0.999	0.00262316	2.53563e-06	3.7955e-10	6.50145e-08
setup	0	1989-01-24 00:00:00	-6	-0.6	0.2	2.56279e+06	417200	1.28139e+06	0.796926	0.237994	2.26059	0.651151	0.000763124	0.0591916	0.00573408	2.55834	122704	0.0766477	0.0655217	0.00294732	0.0912746	0.114872	6.30102e-06	0.383652	9.50518e-05	0.000440299	8.19266e-05	0	5.5	0.987396	0.0156221	1.07531e-06	3.10745e-10	3.07602e-09
setup	0	1989-01-24 00:00:00	-7	-0.8	0.2	1.49958e+06	1.71841e+06	749790	0.0919319	0.0161686	0.22044	0.0889053	0.000977629	0.00951927	0.000800518	2.05264	79711.6	0.0083812	0.00728349	0.000582403	0.0642589	0.133642	3.55022e-05	0.15987	5.33051e-05	0.000236732	3.44375e-05	0	6.5	0.93924	0.0356237	6.63439e-07	9.50516e-10	1.96494e-10
setup	0	1989-01-24 00:00:00	-8	-1	0.2	1.23803e+06	2.01996e+06	619016	0.0113289	0.00154643	0.0239364	0.0107748	0.000779186	0.001892	9.80721e-05	2.10291	72737.7	0.00101655	0.000887677	0.000151644	0.0510789	0.16471	4.29374e-05	0.072641	2.20588e-05	8.58024e-05	3.46052e-05	0	6.5	0.890164	0.0485685	7.34659e-07	6.27658e-10	2.2807e-09
setup	0	1989-01-24 00:00:00	-9	-1.2	0.2	607306	2.54269e+06	303653	0.00143738	0.000146215	0.00262231	0.00134169	0.00196955	0.00126095	1.20806e-05	1.35457	37491.1	0.000125961	0.000104392	0.000164829	0.0202696	0.123825	3.23615e-05	0.0328794	1.29718e-05	4.4244e-05	2.30082e-05	0	6.5	0.82883	0.0618348	4.95347e-07	2.6975e-09	1.73893e-09
setup	0	1989-01-24 00:00:00	-10	-1.4	0.2	407089	2.74291e+06	203545	0.000194528	1.70024e-05	0.000329007	0.000179792	0.000455215	0.000215472	1.60872e-06	1.0024	25131	1.67983e-05	1.3262e-05	3.13519e-05	0.0131708	0.0937618	2.45141e-05	0.0147859	5.96234e-06	1.80637e-05	1.74105e-05	0	6.5	0.78329	0.0705564	3.75899e-07	1.46299e-10	1.44687e-10
setup	0	1989-01-24 00:00:00	-11	-1.6	0.2	272880	2.87712e+06	136440	2.63265e-05	2.07368e-06	4.22732e-05	2.41678e-05	4.63704e-05	1.982e-05	2.1508e-07	0.723337	16845.8	2.2495e-06	1.71984e-06	2.82068e-06	0.00854317	0.0681303	1.78164e-05	0.00664584	3.1405e-06	8.41553e-06	1.28487e-05	0	6.5	0.743696	0.0777056	2.7766e-07	1.6659e-12	5.95781e-12
setup	0	1989-01-24 00:00:00	-12	-1.8	0.2	176180	2.85782e+06	88090.1	3.42717e-06	2.53982e-07	5.33815e-06	3.13347e-06	6.16497e-06	2.31145e-06	2.78362e-08	0.59564	10876.2	2.91519e-07	2.18413e-07	3.38973e-07	0.00495934	0.0575824	1.5059e-05	0.00298632	2.15921e-06	5.16473e-06	1.07591e-05	0	6.5	0.715115	0.0826974	2.32784e-07	6.10393e-14	3.04731e-13
setup	0	1989-01-24 00:00:00	-13	-2	0.2	118097	2.9159e+06	59048.5	4.63817e-07	3.3412e-08	7.1229e-07	4.23254e-07	2.87718e-07	1.35647e-07	3.74279e-09	0.408789	7290.56	3.92051e-08	2.92221e-08	1.58546e-08	0.00316653	0.0395915	1.03541e-05	0.00134185	1.75272e-06	3.89769e-06	7.45011e-06	0	6.5	0.700051	0.0852914	1.61202e-07	3.49311e-15	8.09676e-15
