X,Y,profile_id,profile_layer_id,country_name,upper_depth,lower_depth,layer_name,litter,phaq_value,phaq_value_avg,phaq_method,phaq_date,phaq_dataset_id,phaq_profile_code,phaq_licence
-102.4228363,33.3920822,149274,670390,United States of America,33,58,Bt2,0,"{1:7.00,2:7.00}",7,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2012-7-25,2:2012-7-25}",US-NCSS,13N2363,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4228363,33.3920822,149274,670391,United States of America,58,101,Bt3,0,"{1:7.60,2:7.60}",7.6,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2012-7-25,2:2012-7-25}",US-NCSS,13N2363,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.4228363,33.3920822,149274,670392,United States of America,101,130,Btk,0,"{1:8.20,2:8.20}",8.2,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:2012-7-25,2:2012-7-25}",US-NCSS,13N2363,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.1633301,32.7988892,153927,704728,United States of America,0,20,A,0,"{1:7.50,2:7.50}",7.5,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1958-10-10,2:1958-10-10}",US-NCSS,40A4498,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.1633301,32.7988892,153927,704729,United States of America,20,76,C1,0,"{1:7.50,2:7.50}",7.5,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1958-10-10,2:1958-10-10}",US-NCSS,40A4498,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.1633301,32.7988892,153927,704730,United States of America,76,165,C2,0,"{1:7.30,2:7.30}",7.3,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = saturated paste, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1958-10-10,2:1958-10-10}",US-NCSS,40A4498,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2052765,33.1244431,176399,845739,United States of America,0,13,A1,0,"{1:8.10,2:8.10}",8.1,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-13,2:1995-7-13}",US-NCSS,95P0877,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2052765,33.1244431,176399,845740,United States of America,13,31,A2,0,"{1:7.70,2:7.70}",7.7,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-13,2:1995-7-13}",US-NCSS,95P0877,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2052765,33.1244431,176399,845741,United States of America,31,68,Bt1,0,"{1:7.20,2:7.20}",7.2,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-13,2:1995-7-13}",US-NCSS,95P0877,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2052765,33.1244431,176399,845742,United States of America,68,102,Bt2,0,"{1:7.10,2:7.10}",7.1,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-13,2:1995-7-13}",US-NCSS,95P0877,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2052765,33.1244431,176399,845743,United States of America,102,200,Bt3,0,"{1:7.50,2:7.50}",7.5,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-13,2:1995-7-13}",US-NCSS,95P0877,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2052765,33.1244431,176399,845744,United States of America,200,220,Btk1,0,"{1:8.80,2:8.80}",8.8,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-13,2:1995-7-13}",US-NCSS,95P0877,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2052765,33.1244431,176399,845745,United States of America,220,256,Btk2,0,"{1:8.80,2:8.80}",8.8,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-13,2:1995-7-13}",US-NCSS,95P0877,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2052765,33.1244431,176399,845746,United States of America,256,276,Btk3,0,"{1:9.20,2:9.20}",9.2,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-13,2:1995-7-13}",US-NCSS,95P0877,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2052765,33.1244431,176399,845747,United States of America,276,302,Bk,0,"{1:8.70,2:8.70}",8.7,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-13,2:1995-7-13}",US-NCSS,95P0877,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2052765,33.1244431,176399,845748,United States of America,302,344,Bk2,0,"{1:8.70,2:8.70}",8.7,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-13,2:1995-7-13}",US-NCSS,95P0877,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2052765,33.1244431,176399,845749,United States of America,344,394,Bk3,0,"{1:8.50,2:8.50}",8.5,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-13,2:1995-7-13}",US-NCSS,95P0877,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2052765,33.1244431,176399,845750,United States of America,394,455,2Btk,0,"{1:8.40,2:8.40}",8.4,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-13,2:1995-7-13}",US-NCSS,95P0877,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2804718,33.1216927,176400,845751,United States of America,0,10,A1,0,"{1:7.90,2:7.90}",7.9,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-14,2:1995-7-14}",US-NCSS,95P0878,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2804718,33.1216927,176400,845752,United States of America,10,34,A2,0,"{1:7.50,2:7.50}",7.5,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-14,2:1995-7-14}",US-NCSS,95P0878,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2804718,33.1216927,176400,845753,United States of America,34,75,Bt1,0,"{1:7.50,2:7.50}",7.5,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-14,2:1995-7-14}",US-NCSS,95P0878,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2804718,33.1216927,176400,845754,United States of America,75,109,Bt2,0,"{1:6.90,2:6.90}",6.9,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-14,2:1995-7-14}",US-NCSS,95P0878,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2804718,33.1216927,176400,845755,United States of America,109,156,Bt3,0,"{1:7.30,2:7.30}",7.3,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-14,2:1995-7-14}",US-NCSS,95P0878,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2804718,33.1216927,176400,845756,United States of America,156,200,Bt4,0,"{1:7.60,2:7.60}",7.6,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-14,2:1995-7-14}",US-NCSS,95P0878,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.2804718,33.1216927,176400,845757,United States of America,200,210,Bt5,0,"{1:7.90,2:7.90}",7.9,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-14,2:1995-7-14}",US-NCSS,95P0878,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.191391,33.2605553,176401,845758,United States of America,0,10,A1,0,"{1:8.40,2:8.40}",8.4,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-14,2:1995-7-14}",US-NCSS,95P0879,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.191391,33.2605553,176401,845759,United States of America,10,25,A2,0,"{1:8.40,2:8.40}",8.4,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-14,2:1995-7-14}",US-NCSS,95P0879,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.191391,33.2605553,176401,845760,United States of America,25,37,Bk1,0,"{1:8.30,2:8.30}",8.3,"{""1:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]"",""2:concentration = not specified, instrument = electrode, monitoring = not specified, ratio = 1:1, sample pretreatment = sieved over 2 mm sieve, solution = Water [H2O]""}","{1:1995-7-14,2:1995-7-14}",US-NCSS,95P0879,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
