X,Y,profile_id,profile_layer_id,country_name,upper_depth,lower_depth,layer_name,litter,bdfiod_value,bdfiod_value_avg,bdfiod_method,bdfiod_date,bdfiod_dataset_id,bdfiod_profile_code,bdfiod_licence
-102.7453613,33.6265297,140572,630777,United States of America,75,121,Btk,0,"{1:1.54,2:1.54}",1.54,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2003-12-2,2:2003-12-2}",US-NCSS,04N0398,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.7453613,33.6265297,140572,630778,United States of America,121,156,Bk1,0,"{1:1.55,2:1.55}",1.55,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2003-12-2,2:2003-12-2}",US-NCSS,04N0398,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.7453613,33.6265297,140572,630779,United States of America,156,203,Bk2,0,"{1:1.57,2:1.57}",1.57,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2003-12-2,2:2003-12-2}",US-NCSS,04N0398,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.5958328,33.7688332,141552,636157,United States of America,0,13,Ap1,0,"{1:1.55,2:1.55}",1.55,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2004-10-28,2:2004-10-28}",US-NCSS,05N0329,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.5958328,33.7688332,141552,636158,United States of America,13,28,Ap2,0,"{1:1.67,2:1.67}",1.67,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2004-10-28,2:2004-10-28}",US-NCSS,05N0329,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.5958328,33.7688332,141552,636159,United States of America,28,41,Bt1,0,"{1:1.68,2:1.68}",1.68,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2004-10-28,2:2004-10-28}",US-NCSS,05N0329,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.5958328,33.7688332,141552,636160,United States of America,41,65,Bt2,0,"{1:1.68,2:1.68}",1.68,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2004-10-28,2:2004-10-28}",US-NCSS,05N0329,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.5958328,33.7688332,141552,636161,United States of America,65,74,Bkm1,0,"{1:1.48,2:1.48}",1.48,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2004-10-28,2:2004-10-28}",US-NCSS,05N0329,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.5958328,33.7688332,141552,636162,United States of America,74,93,Bkm2,0,"{1:1.47,2:1.47}",1.47,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2004-10-28,2:2004-10-28}",US-NCSS,05N0329,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.5958328,33.7688332,141552,636163,United States of America,93,119,Bk1,0,"{1:1.53,2:1.53}",1.53,"{""1:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting"",""2:calculation = not specified, corrections = not specified, measurement condition = oven dry (~ 105-110 °C), sample type = clod reconstituted from < 2 mm sample formed by wetting and dessication cycles that stimulate reconsolidating by water in a field setting""}","{1:2004-10-28,2:2004-10-28}",US-NCSS,05N0329,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
