X,Y,profile_id,profile_layer_id,country_name,upper_depth,lower_depth,layer_name,litter,totc_value,totc_value_avg,totc_method,totc_date,totc_dataset_id,totc_profile_code,totc_licence
-101.6808777,33.2353516,136329,609548,United States of America,135,160,Bss5,0,"{1:1.30,2:1.30}",1.3,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609549,United States of America,160,185,Bkg1,0,"{1:1.20,2:1.20}",1.2,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609550,United States of America,185,211,Bkg2,0,"{1:0.80,2:0.80}",0.8,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.6808777,33.2353516,136329,609551,United States of America,211,254,Bkg3,0,"{1:1.40,2:1.40}",1.4,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:????-??-??,2:????-??-??}",US-NCSS,00P0695,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.035194399999,33.6565285,136331,609556,United States of America,0,23,A,0,"{1:26.00,2:26.00}",26,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2000-1-20,2:2000-1-20}",US-NCSS,00P0697,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.035194399999,33.6565285,136331,609557,United States of America,23,43,Bw1,0,"{1:22.60,2:22.60}",22.6,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2000-1-20,2:2000-1-20}",US-NCSS,00P0697,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.035194399999,33.6565285,136331,609558,United States of America,43,76,Bw2,0,"{1:17.90,2:17.90}",17.9,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2000-1-20,2:2000-1-20}",US-NCSS,00P0697,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.035194399999,33.6565285,136331,609559,United States of America,76,114,Bkss1,0,"{1:11.40,2:11.40}",11.4,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2000-1-20,2:2000-1-20}",US-NCSS,00P0697,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.035194399999,33.6565285,136331,609560,United States of America,114,160,Bkss2,0,"{1:10.00,2:10.00}",10,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2000-1-20,2:2000-1-20}",US-NCSS,00P0697,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.035194399999,33.6565285,136331,609561,United States of America,160,196,Bkss3,0,"{1:11.30,2:11.30}",11.3,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2000-1-20,2:2000-1-20}",US-NCSS,00P0697,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.035194399999,33.6565285,136331,609562,United States of America,196,231,Bkss4,0,"{1:15.40,2:15.40}",15.4,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2000-1-20,2:2000-1-20}",US-NCSS,00P0697,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.035194399999,33.6565285,136331,609563,United States of America,231,264,2Bk1,0,"{1:36.40,2:36.40}",36.4,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2000-1-20,2:2000-1-20}",US-NCSS,00P0697,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.035194399999,33.6565285,136331,609564,United States of America,264,300,2Bk2,0,"{1:30.70,2:30.70}",30.7,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2000-1-20,2:2000-1-20}",US-NCSS,00P0697,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0386963,33.6152763,140570,630760,United States of America,0,15,Ap,0,"{1:9.00,2:9.00}",9,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-12-1,2:2003-12-1}",US-NCSS,04N0396,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0386963,33.6152763,140570,630761,United States of America,15,42,,0,"{1:5.40,2:5.40}",5.4,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-12-1,2:2003-12-1}",US-NCSS,04N0396,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0386963,33.6152763,140570,630762,United States of America,42,69,Bt1,0,"{1:3.70,2:3.70}",3.7,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-12-1,2:2003-12-1}",US-NCSS,04N0396,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0386963,33.6152763,140570,630763,United States of America,69,89,Bt2,0,"{1:2.80,2:2.80}",2.8,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-12-1,2:2003-12-1}",US-NCSS,04N0396,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0386963,33.6152763,140570,630764,United States of America,89,107,Bt3,0,"{1:2.20,2:2.20}",2.2,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-12-1,2:2003-12-1}",US-NCSS,04N0396,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0386963,33.6152763,140570,630765,United States of America,107,158,Btk,0,"{1:2.90,2:2.90}",2.9,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-12-1,2:2003-12-1}",US-NCSS,04N0396,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.0386963,33.6152763,140570,630766,United States of America,158,203,Bk,0,"{1:65.40,2:65.40}",65.4,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-12-1,2:2003-12-1}",US-NCSS,04N0396,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3736954,33.5512505,140571,630767,United States of America,0,15,A1,0,"{1:10.50,2:10.50}",10.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-12-1,2:2003-12-1}",US-NCSS,04N0397,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3736954,33.5512505,140571,630768,United States of America,15,28,A2,0,"{1:4.90,2:4.90}",4.9,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-12-1,2:2003-12-1}",US-NCSS,04N0397,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3736954,33.5512505,140571,630769,United States of America,28,41,Ab,0,"{1:5.60,2:5.60}",5.6,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-12-1,2:2003-12-1}",US-NCSS,04N0397,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3736954,33.5512505,140571,630770,United States of America,41,60,Btb,0,"{1:5.70,2:5.70}",5.7,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-12-1,2:2003-12-1}",US-NCSS,04N0397,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3736954,33.5512505,140571,630771,United States of America,60,88,Btkb1,0,"{1:4.60,2:4.60}",4.6,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-12-1,2:2003-12-1}",US-NCSS,04N0397,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3736954,33.5512505,140571,630772,United States of America,88,140,Btkb2,0,"{1:2.90,2:2.90}",2.9,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-12-1,2:2003-12-1}",US-NCSS,04N0397,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3736954,33.5512505,140571,630773,United States of America,140,203,Bk,0,"{1:62.30,2:62.30}",62.3,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2003-12-1,2:2003-12-1}",US-NCSS,04N0397,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.4414749,32.7018623,142239,639164,United States of America,0,12,A,0,"{1:16.90,2:16.90}",16.9,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-14,2:2005-9-14}",US-NCSS,06N0177,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.4414749,32.7018623,142239,639165,United States of America,12,35,Bss1,0,"{1:13.50,2:13.50}",13.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-14,2:2005-9-14}",US-NCSS,06N0177,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.4414749,32.7018623,142239,639166,United States of America,35,62,,0,"{1:5.10,2:5.10}",5.1,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-14,2:2005-9-14}",US-NCSS,06N0177,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.4414749,32.7018623,142239,639167,United States of America,62,88,B/Cd,0,"{1:1.20,2:1.20}",1.2,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-14,2:2005-9-14}",US-NCSS,06N0177,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.4414749,32.7018623,142239,639168,United States of America,88,119,Cd1,0,"{1:0.30,2:0.30}",0.3,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-14,2:2005-9-14}",US-NCSS,06N0177,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.4414749,32.7018623,142239,639169,United States of America,119,200,Cd2,0,"{1:0.40,2:0.40}",0.4,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-14,2:2005-9-14}",US-NCSS,06N0177,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.2932205,32.9819717,142240,639170,United States of America,0,18,A,0,"{1:15.90,2:15.90}",15.9,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-15,2:2005-9-15}",US-NCSS,06N0178,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.2932205,32.9819717,142240,639171,United States of America,18,44,Bss1,0,"{1:14.10,2:14.10}",14.1,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-15,2:2005-9-15}",US-NCSS,06N0178,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.2932205,32.9819717,142240,639172,United States of America,44,72,,0,"{1:14.80,2:14.80}",14.8,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-15,2:2005-9-15}",US-NCSS,06N0178,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.2932205,32.9819717,142240,639173,United States of America,72,96,Bssy1,0,"{1:14.00,2:14.00}",14,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-15,2:2005-9-15}",US-NCSS,06N0178,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.2932205,32.9819717,142240,639174,United States of America,96,120,Bssy2,0,"{1:14.60,2:14.60}",14.6,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-15,2:2005-9-15}",US-NCSS,06N0178,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.2932205,32.9819717,142240,639175,United States of America,120,140,2By1,0,"{1:15.90,2:15.90}",15.9,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-15,2:2005-9-15}",US-NCSS,06N0178,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.2932205,32.9819717,142240,639176,United States of America,140,163,2By2,0,"{1:14.70,2:14.70}",14.7,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-15,2:2005-9-15}",US-NCSS,06N0178,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.2932205,32.9819717,142240,639177,United States of America,163,181,2By3,0,"{1:15.60,2:15.60}",15.6,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-15,2:2005-9-15}",US-NCSS,06N0178,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-101.2932205,32.9819717,142240,639178,United States of America,181,200,,0,"{1:15.50,2:15.50}",15.5,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2005-9-15,2:2005-9-15}",US-NCSS,06N0178,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3210907,33.5047684,145832,658273,United States of America,0,3,Ap11,0,"{1:3.10,2:3.10}",3.1,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2009-11-19,2:2009-11-19}",US-NCSS,10N0699,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3210907,33.5047684,145832,658274,United States of America,3,9,Ap12,0,"{1:3.00,2:3.00}",3,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2009-11-19,2:2009-11-19}",US-NCSS,10N0699,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3210907,33.5047684,145832,658275,United States of America,9,30,Ap/Btp,0,"{1:2.70,2:2.70}",2.7,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2009-11-19,2:2009-11-19}",US-NCSS,10N0699,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3210907,33.5047684,145832,658276,United States of America,30,40,Bt,0,"{1:2.10,2:2.10}",2.1,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2009-11-19,2:2009-11-19}",US-NCSS,10N0699,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3210068,33.5046272,145833,658277,United States of America,0,3,Ap11,0,"{1:2.80,2:2.80}",2.8,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2009-11-19,2:2009-11-19}",US-NCSS,10N0700,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
-102.3210068,33.5046272,145833,658278,United States of America,3,15,Ap12,0,"{1:1.90,2:1.90}",1.9,"{""1:calculation = not specified, sample pretreatment = sieved over 2 mm sieve"",""2:calculation = not specified, sample pretreatment = sieved over 2 mm sieve""}","{1:2009-11-19,2:2009-11-19}",US-NCSS,10N0700,U.S. Public Domain http://www.usa.gov/publicdomain/label/1.0/
